Cleaned_Dialogue,Happiness,Contentment,Confidence,Neutral,Sadness,Anger,Fear,Surprise,Disgust,Love,Excitement,Anticipation,Nostalgia,Confusion,Frustration,Longing,Optimism
nah he doesn’t do anything for me,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
monica last saturday night what happened on,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
all right,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hey,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yknow i forgot the combination to this about a year ago i justcarry it around do you have any chap stick,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
uh yeah,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
hey how are those tapes working out for ya,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
yknow what pretty good,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yeah,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
good i haven’t smoked yet today i feel great andandandconfident that is a stunning blouse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thank you,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
thanks,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hey mon let’s give pete a chance come on he was funny he seemsreally nice and that check thing was adorable,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
what check thing,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
as a joke this customer at work who has a crush on me gave me a 20000tip his number is on the check he just did so i’d call him,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
that’s bill clinton,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
who’s he huggin’,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
oh my god that’s pete but why is bill huggin’ pete,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
this guy invented moss 865 every office in the world uses thatprogram,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
we use it,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
there you go,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
oh my god monica’s gonna go out with a millionaire,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
i’m not gonna go out with him,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
oh my god i can’t believe this is a real 20000 check oh this isjust so exciting,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
or incredibly offensive,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
oh yeah sure that too,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
all we’re saying is don’t rush into anything,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
yeah come on think about it you’re 18 okay she’s 44 whenyou’re 36 she’s gonna be 88,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
what you don’t think i know that,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
look the point is there’s a lot of women out there you haven’teven had sex with yet,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
yeah hehe’s right he’s right this is your time yknow yeahyou’re young you’reyou’re weird chicks dig that,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
okay but isn’t sex better when it’s with one person that youreally really care about,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yeah in a poem maybe,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
no the man’s right that’s what i had with rachel,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
you don’t have it anymore,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
no i ah i slept with someone else,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
okay so wait all right so how does that make things better,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
it didn’t,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
okay so what you used to have with rachel is what i’ve got withalice,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
now whwhat what is that like,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
it’s so cool man it’s so it’s just ‘cause beingwith her is so much better than like not being with her,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
yeah yeah,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
don’t ask me i had it and i blew it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
well i want it,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
you can have it,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
i don’t know maybe i can’t i mean maybe there’ssomething wrong with me,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
oh no no,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
it’s out there man i’ve seen it i got it,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
then you hold on to it,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
all right man,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
i couldn’t help it there love is so pure,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
i’m the ring bearer,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
oh my god who died on this,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
yeah i know it’s a real mustardtastrophe can you help me,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
absolutely okay first we’ll start with a little club soda andsalt and then if that doesn’t work we can go back to…,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
yknow what forget it it’s ruined,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
oh nono never say that if we can’t get it out then we can cutaround the stain add a little lace you make a stylish throw,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
or instead maybe you could just not marry my brother frank,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
okay that’s great but can we make it smaller can we make it fit onthe head of a pin i love when we make things fit on the head of a pin,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
got it yeah all right yeah okay,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
you have a miss monica geller here,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
seriously what is this supposed to mean,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
well y’know i never know how much to tip,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
you’re supposed to double the tax not double the tax of romania imean what’swhat’s the deal are you are you trying to buy me is this the wayyou get girls to go out with you,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
umm i’m still here,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
what,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
come on you gotta admit that our relationship is ah is hitting a newlevel now ‘cause you used to be like the chef and i was the customer and nowwe’re like thisthis couple that fights,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
okay umm you’re a loon,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
i don’t know,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
why not,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
‘cause i don’t want to encourage this kind of behaviour,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
one meal that’s all i’m asking for please we go out we eatand if you don’t have a good time i give you ten grand we call it even,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
okay whoa sorry why were you just like all in the dark,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
oh well um your your laundry just smelled so good that i thoughti’d curl up in it is that all right,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
oh yeah sure so how was your day,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
oh well just probably the worst one since i’ve been alive,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
what umm what happened,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
umm alice ah she ah called it off,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
oh no did umm did she say why,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
uh no not really just that i was too young yknow but i don’tsee how i could all of the sudden be too young ‘cause i’m older than i was whenwe first got together,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
yeah yeah no i don’t i don’t know but yknow what maybeit’s just all for the best,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
yeah if the best is like unbelievable pain,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
yknow i just was finally happy yknow for the first time in my lifeafter my dad left me and then and then getting arrested for stealing those birds andthen and then the whole punctured lung thing i can it’s still really hard to takedeep breaths in cold weather but with alice all that stuff kinda went away and nowit’s and now it’s gone and i don’t know why,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
uh well i can tell you why it’s it’s because of me butyknow what i only did it because i love you okay,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
what,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
umm well i i kinda had a little chat with alice and i sort of madeher see why you two shouldn’t be together yknow and you’re gonna see it toone day you really really will,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
wait a minute wait this is because of you,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
well you wait no my mother didn’t want us to be together but theworst thing she ever did was tie me to the porch,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
okay but,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
wait yknow what ii came to you because i thought you’dunderstand oh no yknow i would storm out of here right now ifif i had some money ora place to go…,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
oh my god the millionaire’s here,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
guys please i’m just gonna have dinner with him okay,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
okay okay just because he buys you dinner does not mean you owe himanything,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
i know,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
okay then get the lobster,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hi,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hi,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
hey,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
hey how much cash do you got in your pocket right now,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ohnononono…,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
just one drink,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
hey you like pizza,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
oh that’s sounds great,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
i know a great little place,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
you’re hey you’re not paying for the pizza,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
oh come on it’s only fair you paid for the flight now is isthat enough lire,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
ahh i’d throw another thousand on that,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
why how much is that,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
that’s about 60 cents,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hey frank look okay i know that you think i did like this totallyevil thing but i so didn’t there’s someone here who can explain this betterthan i can,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
hi frank,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hi mrs knight,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yeah but not just that,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
right not just that umm even though we love each other as much as wedo none the less…,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
none the less,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cigarette’s don’t control you you are a strongconfident woman who does not need to smoke,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hey,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
how’d it go with pete,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
tell us,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
you’re not gonna believe this okay so i go over,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
yeah could you scooch,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
yeah move over just a little bit,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
keep on scooching,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
so guys listen i go over there and umm,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
why why what’s wrong with me,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
what’s the matter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
i have a feelin’ i my wife is sleeping with her gynaecologist,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
how do you know,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
well yknow he’s got access,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
yeah,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yknow it’s that feeling you get yknow,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
like when you go bowling and you know you’re in somebody else’sshoes,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
that’s the one,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
all right so so you went to pete’s,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
what happened,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
why is this happening to me i don’t know maybe it’s mywound,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
so it’sit’s not heeled yet,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
thomas this is gonna be hard but i wanted it to come from me andnobody else,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
what is it tim,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
it’s me i’ve been sleeping with your wife,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
so monica what were you gonna tell us,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
so come on what was the big news pete wanted to tell you mon orshould i say mrs monica becker,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
nonono oh keep your name don’t take his name,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
he didn’t ask me to marry him,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ohh,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
well then,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
he wanted to tell me he’s gonna compete is some ultimate fightingcompetition thingy,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
pete,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
why what is it,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
i don’t know exactly it’sit’s sorta like wrestling,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yeah but without the costumes,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
and it’s not fake it’s totally brutal,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yeah it’s two guys in a ring and the rules are“they’re,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
so you can like bite and pull people’s hair and stuff,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
yeah anything goes except ah eye gouging and fish hooking,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
what’s fish hooking,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
what my hands are totally clean i just gave the duck a bath,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
so thanks for the warm welcome it’s good to have you guys on myteam and i come to play i hope you do too now let’s go out there and get‘em huh and remember there is no ‘i’ in team,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes but there’s two in martini soo everybody,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
oh it’s bing sir i’m sorry i was just ah,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
thank you today my boss keep slapping my butt and he was acting likeit was no big deal,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
yeesh what’d you do about it,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
well i didn’t do anything i didn’t want to be the guy whohas a problem with his boss slapping his bottom,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
i gotta tell ya i think it’s okay to be that guy,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
yknow i don’t i don’t understand guys i mean ii wouldnever congratulate monica on a great stew by yknow grabbin’ her boob,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
yeah i know for a really great stew you just yknow stick your headin between ‘em,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
okay can we please go eat,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
yeah what are we getting,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
all right so chandler from now on don’t give your boss a chance toget you yknow just ah don’t turn your back to him,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
umm hey rach can i ask you something,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
okay you can totally say no but umm would it be okay with you if iset ross up on a date,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
oh ah with who,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
umm my friend bonnie she just always thought ross was really cuteand now that you two aren’t together she asked if i could set it up but ifyou’re not cool with it,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
ohohoh which one is bonnie again,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
you remember her from my birthday party two years ago she’s yeahlike average height medium build bald,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
you are iron you are steel let me ask you something how come when icall your computer support line i have to wait an hour and a half,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
i told you we’re adding new operators all the time could weconcentrate on my training,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
it’s just hard when i know i have email,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
hey umm so listen umm my friends were telling me a little about thisah ultimate fighting thing and it well it sounds really dangerous ii don’t wantyou to get hurt ‘cause i kinda like you,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
promise me you’ll be careful,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
i promise,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
hey are we still on for tonight,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
okay good ‘cause umm well maybe we could have a little workoutof our own,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
no no boomboom before big fight,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
how ‘bout just a boom,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
hi,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
i can show you an id if you want,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
oh no i’m sorry you look a lot different from the last time iisaw you,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
oh yeah well i just started wearing bras again,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
oh that must be it,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
thanks you too,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yeah she was bald she’s not now,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
how could you not tell me that she has hair,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
i don’t know i hardly ever say that about people,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
well i’m sorry i thought you said it was okay,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
yeah i said what was okay when i thought she was some weird bald chicki mean yknow that girl has hair got,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
well maybe it won’t work out maybe ross won’t like herpersonality,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
why does she have a bad personality,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
oh no bonnie’s the best,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
with him you’re is favourite you’re his guy,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
we never get smacked,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
well that’s not true hehe smacked you once,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
not on purpose he ricocheted of you and got me,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
i’m telling you i need some smacks i got a kid startingdartmouth in the fall,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
no sir,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
god ross what is that,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
yeah it’s the ultimate fighting combo yeah i saved thirty centsplus i get to keep the cup yay,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
from new york city new york appearing in his ultimate fightingchampionship debut he’s known for his confrontational business style ladies andgentlemen introducing pete beckerrrr,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
i love you pete,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
and his opponent from hunnington beach california he’s a 300pound street fighter tank abbottttttt,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
don’t worry hoshi taught me how to use an opponent’s strengthand weight against him,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
well then that guy is in serious serious trouble,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
all right you go get him let’s go,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
uhoh,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
it would be nice after hearing 20000 people chant “you suck”,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
i mean ii thought you were nuts at first but youyou did it and nowyou can just look back at this thing with no regrets,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
what look back,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
well you’re not gonna get going are you,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
well let me ask you a question am i the ultimate fighting champion,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
well no but,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
well i’m not gonna stop until i’m the ultimate fightingchampion,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
that guy stood on your neck until you passed out,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
let me tell you a story when i set out to create moss 865 do you thinkit just happened overnight no there was moss 1 that burnt down my dad’s garagethere was moss 2 that would only schedule appointments in january and 862 others that ilearned from just like i learned from this fight never to let a guy stand on my neck,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
you didn’t know that already,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
look i’m gonna get better okay i promise you,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
oh one other thing hoshi thinks that you being ringside may haveaffected my concentration,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
yeah thatthat was the problem,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
hey how long until pete’s fight,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
oh about five minutes right now they’re interviewing hisopponent apparently he trains by going to iran and pulling the arms off thieves,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
hot dog,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
so ross how umm how did it go with bonnie,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
what oh i gotta tell you ii wasn’t expecting to like her at alli mean i actually wasn’t expecting to like anyone right now but she’s reallyterrific,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ohh that’s too bad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
no ii’m saying i liked her,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
yeah yknow what there are other fish in the sea,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pheebs i think she’s great okay we’re going out again,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
okay i hear you are you capable of talking about any thing else,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ahh the one next to my foot sorry,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
nine times okay i had to put on lotion but it’s gonna beokay because as of tomorrow i’m conducting an experiment and if all goes asplanned my butt will be smack free,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no i ah i didn’t do them,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
oh you forgot,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
no no i just ah didn’t do them instead i ah hung out with acouple of friends and had a couple of beers so i certainly don’t deserve any praiseverbal or otherwise,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
doug,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
hmm,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
i’m a little bit uncomfortable with the that way you expressyourself,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
oh is it the swearing i mean is it the constant swearing because igotta tell ya if it is you can just kiss my ass,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
no no itit’s not about the swearing it’s more about ahthe way that you ah occasionally concentrate your enthusiasm on my buttock,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
oh,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
well say no more yknow it takes guts to bring this up bingyou’re okay,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
okay would you rather live in the shirt pocket of a sweaty giant orinside his shower drain,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
come on phoebe look at that they are not breaking up look at themokay that’s you know what that is that is a that is a second date that’swhat that is look at that she just put her hand on his thigh,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
